date,province,confirmed,suspected,cured,dead,Days,net_confirmed
20210824,天津市,464,50,421,3,601 ,40
20210825,天津市,465,50,422,3,602 ,40
20210826,天津市,466,50,424,3,603 ,39
20210827,天津市,466,50,425,3,604 ,38
20210828,天津市,470,50,426,3,605 ,41
20210829,天津市,472,50,426,3,606 ,43
20210830,天津市,473,50,427,3,607 ,43
20210831,天津市,475,50,428,3,608 ,44
20210901,天津市,475,50,429,3,609 ,43
20210902,天津市,475,50,432,3,610 ,40
20210903,天津市,476,50,433,3,611 ,40
20210904,天津市,478,50,434,3,612 ,41
20210905,天津市,478,50,436,3,613 ,39
20210906,天津市,478,50,437,3,614 ,38
20210907,天津市,478,50,439,3,615 ,36
20210908,天津市,478,50,442,3,616 ,33
20210909,天津市,478,50,444,3,617 ,31
20210910,天津市,478,50,447,3,618 ,28
20210911,天津市,479,50,451,3,619 ,25
20210912,天津市,479,50,453,3,620 ,23
20210913,天津市,479,50,453,3,621 ,23
20210914,天津市,479,50,456,3,622 ,20
20210915,天津市,480,50,461,3,623 ,16
20210916,天津市,480,50,464,3,624 ,13
20210917,天津市,480,50,464,3,625 ,13
20210918,天津市,481,50,465,3,626 ,13
20210919,天津市,481,50,465,3,627 ,13
20210920,天津市,481,50,465,3,628 ,13
20210921,天津市,481,50,465,3,629 ,13
20210922,天津市,484,50,469,3,630 ,12
20210923,天津市,484,50,469,3,631 ,12
20210924,天津市,484,50,469,3,632 ,12
20210925,天津市,485,50,469,3,633 ,13
20210926,天津市,486,50,470,3,634 ,13
20210927,天津市,487,50,471,3,635 ,13
20210928,天津市,487,50,471,3,636 ,13
20210929,天津市,487,50,471,3,637 ,13
20210930,天津市,487,50,471,3,638 ,13
20211001,天津市,490,50,476,3,639 ,11
20211002,天津市,490,50,476,3,640 ,11
20211003,天津市,490,50,476,3,641 ,11
20211004,天津市,490,50,476,3,642 ,11
20211005,天津市,490,50,477,3,643 ,10
20211006,天津市,490,50,478,3,644 ,9
20211007,天津市,492,50,478,3,645 ,11
20211008,天津市,494,50,478,3,646 ,13
20211009,天津市,494,50,479,3,647 ,12
20211010,天津市,494,50,480,3,648 ,11
20211011,天津市,494,50,480,3,649 ,11
20211012,天津市,495,50,480,3,650 ,12
20211013,天津市,498,50,480,3,651 ,15
20211014,天津市,500,50,481,3,652 ,16
20211015,天津市,500,50,481,3,653 ,16
20211016,天津市,500,50,482,3,654 ,15
20211017,天津市,500,50,482,3,655 ,15
20211018,天津市,500,50,485,3,656 ,12
20211019,天津市,500,50,485,3,657 ,12
20211020,天津市,500,50,485,3,658 ,12
20211021,天津市,500,50,485,3,659 ,12
20211022,天津市,501,50,485,3,660 ,13
20211023,天津市,501,50,485,3,661 ,13
20211024,天津市,502,50,485,3,662 ,14
20211025,天津市,502,50,485,3,663 ,14
